Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Cluster,Cluster Label
23,81,1,2,1,4,54,2,1,1,1,2,1,1,3,0,0,2,1,66,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
23,74,2,0,1,8,88,1,1,0,2,0,1,0,3,1,1,2,1,66,2,
23,81,2,1,0,4,84,2,1,2,2,2,1,2,5,0,1,2,1,68,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
43,86,0,2,1,7,97,2,1,2,2,0,1,2,1,0,1,2,0,78,3,
23,77,2,0,1,6,69,1,1,1,2,2,0,2,2,0,1,1,0,67,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
27,89,2,0,1,6,89,2,1,3,2,2,0,2,3,0,1,2,1,74,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
26,94,2,0,0,5,79,0,1,1,1,0,1,2,2,0,2,2,1,74,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
24,66,2,1,0,9,82,1,1,1,2,2,1,1,2,1,1,2,0,62,1,
18,78,0,2,1,5,77,2,0,2,2,2,1,1,4,0,1,0,1,66,2,
25,76,2,2,1,5,89,0,1,3,2,0,1,1,3,0,1,0,0,69,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
15,87,2,0,1,10,52,2,1,2,1,0,0,2,3,0,0,2,1,68,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
19,70,2,1,0,7,54,0,1,0,2,2,1,2,2,1,1,1,1,89,0,
17,86,0,1,0,5,55,1,0,2,0,2,0,1,4,0,0,2,1,66,0,
20,95,1,2,1,7,64,1,0,2,2,0,1,1,3,0,1,2,0,68,3,
34,77,2,1,1,7,80,1,1,0,2,2,1,2,3,0,1,2,1,69,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
9,96,2,2,1,4,82,0,0,0,1,2,1,2,4,0,0,2,1,67,2,
24,100,0,0,1,6,86,1,1,2,2,2,0,2,5,0,1,2,1,75,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
10,64,2,0,0,7,64,0,1,0,2,2,1,2,4,1,1,1,0,60,1,
17,69,0,2,1,9,83,2,1,2,2,0,0,2,4,1,0,1,0,66,3,
27,98,1,0,1,7,56,1,1,1,0,2,0,2,3,0,0,2,0,73,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
20,98,2,1,0,7,50,1,1,1,2,0,0,1,2,0,1,2,0,68,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
14,64,2,2,1,6,85,2,1,0,2,2,1,1,3,0,1,2,1,62,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
16,61,2,2,0,9,86,1,1,2,1,0,1,2,2,0,1,2,1,62,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
24,66,0,1,1,8,81,0,1,1,2,2,1,1,4,0,1,0,1,65,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
16,100,0,1,1,8,63,0,1,2,1,2,1,0,3,0,1,1,1,69,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
21,67,2,2,0,7,96,1,1,3,1,2,1,1,2,0,1,0,0,64,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
20,80,2,0,0,5,94,2,1,0,1,1,0,2,4,1,2,1,0,67,1,
16,94,0,0,1,9,76,2,1,0,1,0,1,1,2,0,1,2,1,70,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
33,61,2,2,0,7,99,0,1,2,2,0,1,1,3,0,0,2,0,70,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
24,84,0,1,0,7,65,1,1,3,2,0,1,2,3,0,1,2,0,69,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
8,71,0,1,0,8,75,2,1,0,2,0,1,2,3,0,1,2,1,61,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
21,94,2,2,0,7,96,1,1,0,2,2,0,1,2,1,2,1,1,69,0,
16,71,0,2,1,5,73,2,1,1,2,2,1,1,0,1,1,2,1,63,2,
25,87,2,1,1,7,74,1,1,0,2,0,1,1,4,1,1,2,1,67,2,
19,69,2,2,1,7,61,0,1,3,0,0,1,1,4,0,1,1,1,66,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
23,61,1,2,0,9,58,2,1,4,2,2,1,1,2,0,1,2,1,63,0,
25,76,2,0,1,4,78,2,1,2,2,2,0,0,3,0,1,1,0,68,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
13,72,0,0,0,7,66,2,1,0,1,0,1,1,4,0,2,2,1,65,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
18,92,1,2,1,8,54,2,1,1,2,2,1,2,3,0,1,2,1,67,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
17,92,1,1,1,8,75,2,1,2,2,0,1,1,3,0,2,2,0,68,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
16,78,2,0,0,6,83,2,1,0,1,1,1,1,3,1,0,2,1,64,0,
31,84,2,2,0,5,87,0,1,0,2,2,0,2,3,0,0,1,1,71,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
22,84,2,2,1,6,92,1,1,0,2,2,1,1,5,0,1,2,0,69,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
12,93,2,2,1,9,74,1,1,1,2,2,1,1,3,0,2,1,1,67,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
26,77,1,2,0,4,70,1,1,2,0,1,1,1,3,1,0,1,0,65,1,
33,71,1,2,0,5,84,2,1,1,2,2,1,2,2,0,1,2,1,68,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
26,71,0,2,1,6,51,1,0,1,0,2,0,2,3,0,2,1,1,67,2,
11,81,2,2,1,6,82,0,1,3,2,0,1,1,4,0,1,2,1,67,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
17,78,2,0,1,7,70,2,0,2,1,0,1,2,3,0,1,2,1,66,2,
28,78,0,2,0,9,73,0,1,2,2,2,1,1,4,0,0,1,0,70,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
16,64,0,1,1,5,65,2,1,3,2,0,0,2,4,0,2,1,0,65,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
23,89,1,1,1,7,56,1,1,4,2,1,0,2,4,0,2,2,0,69,3,
25,69,2,2,1,7,70,1,0,1,0,0,1,2,4,0,1,0,0,65,3,
14,68,0,2,0,6,65,2,1,1,0,2,1,1,3,1,0,2,1,63,0,
20,77,2,2,0,5,98,1,1,2,1,0,0,1,2,0,2,0,0,67,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
1,69,0,2,1,6,97,2,1,1,1,2,1,2,3,0,1,2,0,61,3,
14,83,2,1,1,6,82,2,1,0,2,2,1,2,2,0,1,2,0,65,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
18,75,1,0,1,8,95,2,1,1,1,1,1,1,2,0,0,2,0,66,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
13,78,2,0,1,8,88,0,1,0,0,1,1,1,3,0,0,2,1,66,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
30,81,2,1,1,5,67,2,1,1,0,0,1,0,1,0,1,2,1,69,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
11,68,2,2,0,6,80,2,1,2,2,2,1,2,3,0,0,1,0,63,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
17,66,1,0,0,6,61,2,1,1,0,2,1,2,6,0,2,2,1,65,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
21,95,1,1,0,10,84,1,1,0,0,2,1,1,4,1,1,2,1,67,0,
29,77,0,0,1,7,52,2,1,2,0,2,1,0,3,1,1,2,0,69,3,
11,76,1,2,1,5,92,2,1,4,2,1,1,0,2,0,2,2,1,65,2,
27,61,2,2,0,6,79,2,1,1,1,2,1,2,3,0,1,1,1,65,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
20,80,0,1,1,6,53,2,1,0,1,2,1,1,2,0,0,1,1,65,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
14,82,2,0,1,8,94,1,1,2,1,0,1,0,5,0,0,0,0,67,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
21,88,2,0,0,7,93,2,1,4,1,2,1,2,3,0,1,2,0,72,1,
16,67,2,0,0,7,89,0,1,3,1,2,1,2,3,0,0,2,1,66,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
20,70,2,2,1,7,84,1,0,2,2,0,0,1,4,0,0,0,1,65,2,
18,92,0,2,1,7,70,2,1,1,1,2,1,1,3,0,1,1,1,69,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
21,98,2,1,0,4,57,2,1,2,0,1,1,1,2,0,1,2,0,68,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
24,65,2,1,0,7,64,1,1,1,0,2,1,1,1,0,2,2,1,64,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
30,80,1,0,0,6,67,2,1,3,2,2,1,0,4,0,0,1,0,69,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
13,69,2,1,1,5,68,1,1,0,0,2,1,2,1,1,1,1,0,59,3,
33,62,0,2,1,10,78,2,1,0,2,2,0,2,3,0,1,1,0,68,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
8,73,2,2,0,7,60,2,0,0,0,2,0,1,3,0,1,2,0,60,1,
19,66,2,0,0,7,59,2,1,1,0,2,1,0,3,0,1,0,1,62,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
24,88,1,2,1,6,86,1,1,0,1,1,1,0,3,0,0,2,1,67,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
22,81,1,0,1,8,50,0,1,4,2,2,0,2,5,0,1,0,0,68,3,
16,66,2,0,1,5,57,0,1,3,2,2,1,2,3,0,1,1,0,64,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
19,60,2,0,1,7,72,0,1,3,1,0,1,2,3,0,1,1,0,65,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
17,92,1,1,1,6,57,2,1,2,2,2,0,2,2,1,1,1,0,65,3,
16,67,0,2,0,8,98,2,1,0,1,1,1,1,3,0,1,2,0,63,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
25,84,2,1,1,6,84,1,1,2,2,0,1,2,3,0,1,2,1,70,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
22,73,1,2,1,9,72,1,1,3,2,2,1,2,3,0,1,2,0,66,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
16,83,2,0,1,7,56,1,1,4,0,2,1,2,3,0,1,2,0,68,3,
25,73,1,1,0,8,69,2,1,3,2,2,0,2,3,0,1,2,0,66,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
22,63,1,1,0,8,83,2,1,3,2,2,0,0,1,0,0,2,1,63,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
25,69,0,2,1,9,98,2,1,1,1,2,1,0,3,1,0,1,0,66,3,
24,68,2,2,1,6,74,2,1,1,2,2,1,1,3,0,1,2,0,65,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
15,77,2,2,1,8,85,0,1,1,1,2,1,2,2,0,2,1,1,66,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
17,86,0,1,1,4,60,0,1,2,0,1,0,2,3,1,0,1,0,67,3,
24,71,2,2,1,7,81,2,1,0,1,2,0,2,3,0,1,2,1,66,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
24,60,1,2,0,6,62,0,1,4,1,0,1,0,3,0,1,2,0,63,1,
20,81,2,2,1,5,60,1,1,3,2,2,1,2,4,1,1,2,1,66,2,
21,84,2,2,0,6,75,1,0,1,0,2,1,2,3,0,0,1,1,67,0,
28,99,2,2,1,6,61,2,0,1,1,2,1,2,3,0,1,2,1,71,2,
16,84,2,0,1,7,86,2,1,1,1,2,0,1,2,0,1,2,0,67,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
23,79,2,0,1,6,97,2,1,1,0,1,1,1,4,0,1,1,1,69,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
19,83,2,2,1,7,70,2,1,2,1,2,1,0,4,1,2,2,0,67,3,
19,97,0,2,1,6,66,0,1,2,2,2,0,2,2,0,0,1,0,72,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
27,93,0,1,0,6,59,0,1,2,1,2,0,0,4,0,1,2,0,70,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
25,73,2,0,1,7,70,1,1,0,1,2,0,1,4,0,2,1,1,67,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
25,69,1,0,1,7,78,2,1,0,1,0,1,0,3,0,1,0,0,64,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
28,71,2,2,0,8,69,0,1,1,2,0,0,1,1,0,0,1,0,67,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
20,80,1,0,0,8,81,2,1,3,2,2,0,0,4,0,2,2,1,69,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
18,80,2,2,0,8,55,1,1,2,1,1,1,1,3,0,1,1,1,63,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
22,63,2,0,1,7,85,2,1,4,0,0,1,0,3,0,0,2,0,68,3,
19,89,0,2,1,7,95,2,1,0,2,2,1,2,3,0,1,2,1,70,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
21,92,2,1,1,8,51,1,1,0,2,2,1,1,2,0,0,1,1,66,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
24,72,0,0,0,6,78,0,1,0,1,0,1,0,6,0,1,2,0,68,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
15,87,0,1,1,4,80,0,1,0,1,2,0,2,3,0,0,2,1,67,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
33,77,1,0,1,5,85,2,1,0,1,2,0,1,5,0,1,0,0,69,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
14,96,2,1,1,9,69,0,1,0,2,2,0,0,3,1,0,2,0,66,3,
13,94,2,2,1,7,91,1,1,3,1,2,1,1,3,0,1,2,1,68,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
27,81,2,2,1,7,77,2,1,2,2,1,1,1,2,1,2,1,0,69,3,
25,88,2,2,1,7,70,1,1,1,2,2,0,2,3,0,2,1,1,70,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
24,95,2,0,1,8,86,0,1,1,2,0,0,1,3,0,0,2,1,74,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
24,80,2,0,1,7,96,0,1,0,1,0,1,2,0,0,0,1,0,70,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
20,73,2,2,1,7,91,1,1,1,2,0,1,1,2,0,2,1,1,66,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
15,90,0,2,1,8,97,2,1,1,1,0,0,0,3,0,0,2,0,69,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
20,69,2,0,0,6,63,1,1,0,1,2,1,0,3,0,2,2,1,64,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
16,76,1,0,1,8,56,2,0,1,1,2,1,2,1,0,1,2,1,62,2,
26,95,1,0,0,7,77,2,1,0,2,2,1,1,3,0,1,1,0,70,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
19,89,0,2,1,7,52,2,1,2,2,2,1,0,4,0,1,1,1,68,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
15,76,2,2,1,6,84,1,1,0,2,0,1,1,3,0,0,2,0,65,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
18,69,0,0,0,7,62,1,1,3,2,2,1,2,3,0,1,1,1,65,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
22,74,0,0,1,6,73,1,1,3,0,0,1,2,4,0,2,1,0,71,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
17,71,0,2,1,9,83,1,1,2,2,2,1,1,5,0,1,2,1,66,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
15,67,2,2,0,4,74,2,1,0,1,2,1,0,3,0,0,1,1,61,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
21,90,1,2,1,8,62,1,1,2,2,0,1,0,5,1,1,2,1,67,2,
21,70,1,0,1,4,94,2,1,0,1,0,0,1,2,0,0,0,1,65,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
17,78,2,0,0,8,88,2,1,0,1,2,1,0,3,0,1,2,0,65,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
17,75,2,0,1,6,80,2,0,1,1,2,0,2,5,0,1,1,1,65,2,
21,99,2,2,0,8,85,0,1,4,2,2,1,2,4,0,1,1,1,73,0,
11,76,2,2,1,7,71,2,0,1,2,1,1,1,2,0,0,2,1,62,2,
12,63,2,0,1,5,69,1,1,0,2,0,1,0,2,0,0,1,0,60,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
16,64,1,2,1,9,58,1,1,1,2,2,1,2,3,0,0,1,0,61,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
19,84,1,2,1,8,90,0,1,2,1,2,0,1,3,0,2,0,1,67,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
22,84,0,2,0,8,69,2,0,3,2,0,0,1,4,0,0,2,1,70,0,
29,77,1,0,0,6,85,2,1,1,2,2,1,2,1,0,0,2,1,69,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
25,77,2,1,1,8,65,0,0,0,2,2,1,2,5,0,0,0,0,66,3,
19,62,2,2,0,5,90,1,1,2,1,0,1,2,3,0,0,1,1,64,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
20,81,0,2,1,4,55,2,1,1,0,2,0,2,2,0,2,1,1,68,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
14,80,0,2,1,5,81,2,1,1,1,2,1,2,4,0,2,0,0,67,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
20,66,2,2,0,6,90,0,1,0,2,2,1,1,1,0,0,2,0,64,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
18,64,2,2,1,6,83,0,1,2,1,2,1,2,2,0,0,2,1,65,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
22,65,1,0,1,6,85,2,1,2,0,2,1,2,3,1,2,2,0,66,3,
23,84,0,2,1,6,78,1,1,2,1,1,1,0,2,0,1,1,0,68,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
29,68,2,0,1,4,53,2,1,1,2,2,0,0,4,0,1,0,1,66,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
19,70,2,2,0,7,63,1,0,3,1,1,1,1,5,0,1,2,1,63,0,
22,67,1,2,0,7,86,1,1,1,1,2,1,2,3,0,1,1,0,63,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
24,98,0,2,1,6,97,2,1,1,2,2,1,2,4,0,0,0,1,74,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
18,94,2,0,1,9,77,1,1,1,2,0,1,2,2,0,0,1,1,70,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
21,69,0,0,1,7,86,2,1,2,1,2,0,1,3,0,1,2,1,68,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
20,73,2,2,1,7,84,2,1,0,2,2,1,1,4,0,2,1,0,66,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
21,68,2,1,0,8,100,1,1,0,2,2,1,2,4,0,1,0,1,63,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
15,80,1,0,0,5,90,2,1,4,1,2,1,2,3,0,0,0,0,67,1,
20,61,2,2,0,7,81,2,1,1,2,1,1,1,3,0,1,1,1,62,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
23,87,0,0,0,8,56,2,1,1,2,0,1,2,3,0,2,1,1,71,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
29,81,0,2,0,7,68,2,1,2,2,2,1,1,4,0,2,2,1,72,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
26,96,2,2,1,5,63,2,0,1,0,2,0,2,2,0,2,2,1,72,2,
33,67,2,2,1,6,93,0,1,0,1,0,1,1,3,0,1,0,0,68,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
15,92,2,1,1,7,72,1,1,1,2,2,1,0,5,0,1,2,0,66,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
25,92,2,2,0,4,77,2,1,0,1,2,1,2,3,0,1,2,1,70,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
21,65,2,1,1,5,98,0,0,2,1,2,0,2,4,0,2,2,1,66,2,
33,76,2,2,1,10,92,1,1,1,0,2,0,2,3,0,2,2,0,72,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
15,67,0,2,1,8,89,1,1,0,0,0,1,1,4,0,1,1,0,64,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
16,71,2,2,0,8,51,2,1,0,1,2,1,0,2,0,2,0,0,61,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
7,82,0,0,1,8,56,2,1,0,1,2,0,0,2,0,1,0,1,62,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
17,76,2,0,0,7,87,0,1,1,2,0,1,2,4,0,1,2,0,68,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
15,98,1,2,1,8,71,1,1,1,2,2,1,2,3,0,1,2,1,68,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
21,65,1,2,0,9,56,0,1,1,2,2,1,2,5,0,1,1,1,63,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
22,99,2,1,1,8,87,1,1,1,2,2,0,1,4,0,1,1,0,70,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
31,69,0,1,1,7,60,2,1,1,1,2,1,1,3,0,2,2,0,68,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
26,91,0,2,1,7,79,2,1,1,1,2,0,1,5,0,1,2,0,72,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
17,74,2,2,1,8,87,2,1,4,1,1,1,2,3,0,0,2,1,67,2,
15,66,1,0,0,6,80,2,0,1,1,2,0,1,1,0,0,2,1,61,0,
23,94,1,2,0,8,100,2,0,0,1,2,1,1,3,0,2,2,1,69,0,
12,72,2,1,1,6,72,0,1,2,1,0,0,0,2,0,1,1,0,61,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
31,86,0,0,1,6,66,2,1,3,2,2,1,2,3,0,0,1,1,75,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
27,83,0,1,0,5,60,2,1,0,0,1,1,1,2,0,0,1,0,68,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
17,79,2,1,1,6,75,1,1,1,2,0,1,1,4,0,1,2,1,65,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
28,89,2,0,1,10,97,0,1,3,2,1,1,0,6,0,1,2,0,75,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
19,64,1,2,0,6,99,2,1,1,2,2,1,2,3,0,0,2,1,64,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
27,87,2,2,0,8,77,2,1,1,1,0,1,1,4,0,1,1,1,70,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
10,96,0,0,0,6,80,2,0,0,2,2,1,1,4,0,1,1,0,67,1,
16,62,2,2,1,7,79,1,1,2,2,2,1,1,3,0,1,2,1,63,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
20,89,2,2,1,4,58,2,1,1,2,2,1,2,3,0,1,0,0,67,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
17,77,1,0,1,5,53,2,1,2,0,2,1,1,3,0,0,2,1,86,2,
24,76,1,0,0,6,72,0,1,3,2,0,1,1,3,1,1,1,0,67,1,
14,65,0,2,0,5,59,1,1,1,0,2,1,2,4,0,2,0,1,63,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
19,80,2,2,0,7,94,2,1,0,2,1,1,1,3,0,0,1,0,66,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
23,79,2,2,0,5,81,2,1,1,2,2,0,1,3,0,1,2,0,67,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
24,91,2,2,0,7,52,1,1,0,0,0,1,1,4,0,0,2,1,69,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
13,70,0,0,0,6,81,2,1,2,2,1,1,2,2,0,2,2,1,66,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
11,79,2,2,1,7,81,2,1,1,0,2,1,1,2,0,1,1,1,64,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
28,100,0,1,1,6,72,2,1,1,1,2,1,0,2,0,2,2,0,73,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
22,87,1,2,0,8,83,1,1,1,1,2,1,1,1,0,0,0,1,66,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
16,94,2,2,0,9,93,1,1,1,1,2,1,0,4,0,2,2,0,68,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
29,77,0,1,1,8,88,1,1,0,2,0,1,2,4,0,0,1,1,70,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
27,62,2,0,1,5,63,1,1,4,0,2,1,0,4,0,1,2,0,67,3,
20,65,2,1,0,6,74,1,1,0,2,2,0,2,3,0,0,1,1,62,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
32,68,2,1,0,8,97,0,1,1,1,2,1,2,2,0,1,2,1,68,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
31,76,2,0,1,9,91,2,1,1,1,2,0,1,4,0,2,2,1,72,2,Siswa dengan Fokus Akademik dan Dukungan Keluarga Rendah
19,94,1,2,0,8,51,2,1,3,2,1,0,2,5,0,2,2,1,69,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
26,74,1,1,0,5,89,1,1,3,0,0,0,0,2,0,1,2,1,66,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
24,86,0,0,0,6,59,2,1,1,1,2,1,2,3,0,1,1,0,70,1,Siswa Berprestasi di Tengah Keterbatasan Ekonomi
28,88,0,2,0,8,79,2,1,0,2,2,1,2,3,0,1,0,1,71,0,Siswa dengan Keseimbangan Belajar dan Dukungan Moderat
14,83,2,2,1,7,90,2,1,0,1,1,1,0,3,0,0,2,0,65,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
24,74,0,2,1,6,78,2,1,3,1,0,1,2,3,0,0,2,0,70,3,Siswa Konsisten dengan Dukungan Keluarga dan Lingkungan Baik
26,83,1,1,0,7,70,0,0,2,2,0,1,0,4,1,1,1,1,65,0,
